in|-0.1846402883529663, not|-0.1708335280418396, a|0.05100785568356514, lot|-0.05101340264081955, of|0.023114072158932686, words|-0.0385470986366272, are|-0.013913216069340706, the|-0.017679709941148758, street|-0.01712973229587078, lights|0.019561750814318657, on|0.048022374510765076	yes	no	0	105786
in|0.0131793562322855, not|-0.003569563152268529, a|-0.00942178349941969, lot|0.052780479192733765, of|0.011793404817581177, words|-0.1422731727361679, how|0.12535247206687927, many|0.21585431694984436, zebras|0.028741944581270218, are|0.015140767209231853, there|0.011657731607556343	3	2	0	19890
in|-0.20971541106700897, not|-0.09117188304662704, a|0.04236970841884613, lot|-0.06509441137313843, of|0.05328914523124695, words|-0.05725421756505966, is|0.0060522593557834625, the|-0.01335411798208952, image|-0.0022604158148169518, in|0.017268402501940727, color|-0.03918355703353882	yes	no	0	523403
in|0.016376106068491936, not|0.018564831465482712, a|0.002208692254498601, lot|-0.008937794715166092, of|0.0016802026657387614, words|0.004886604845523834, what|0.017577428370714188, is|0.0002912140334956348, outside|-0.0020941016264259815, the|0.0010498770279809833, window|-0.008842524141073227	chest	balloon	0	523403
in|-0.1309679001569748, not|-0.07776407897472382, a|-0.004789888393133879, lot|-0.030449271202087402, of|0.0577060766518116, words|0.13433317840099335, where|-0.021015644073486328, is|-0.013418789021670818, this|-0.04215327650308609, picture|-0.03246479481458664, taken|-0.10205048322677612	yes	hospital	0	441072
in|-0.08126580715179443, not|-0.01646043360233307, a|0.034690748900175095, lot|0.01553549338132143, of|-0.0004044438246637583, words|-0.06732162833213806, what|0.04483336955308914, is|0.016466213390231133, the|0.004763956647366285, man|0.01918313466012478, doing|0.16389931738376617	packing	sleeping	0	331883
in|-0.008716052398085594, not|-0.025648299604654312, a|0.010330756194889545, lot|0.02937266044318676, of|0.012247657403349876, words|-0.1324879378080368, what|0.036090217530727386, color|0.26198360323905945, is|0.015370944514870644, the|-0.005100353620946407, bear|0.06522519141435623	white	tan	0	379101
in|-0.12741805613040924, not|-0.15160533785820007, a|0.05253304913640022, lot|0.06159134581685066, of|0.05997485667467117, words|-0.782094419002533, what|0.108222596347332, color|0.9876058101654053, is|0.06229105219244957, the|-0.007783927023410797, plate|0.08968687057495117	white	white	1	336872
in|0.10463319718837738, not|0.11077680438756943, a|-0.015404880046844482, lot|-0.0011930225882679224, of|0.013409879058599472, words|0.1392166018486023, is|0.0023751468397676945, this|-0.005571051500737667, a|-0.03078565001487732, nice|0.028439095243811607, sandwich|0.011233160272240639	chips	yes	0	336872
in|-0.2173093855381012, not|-0.15156954526901245, a|0.0417197160422802, lot|-0.01654459536075592, of|0.020906779915094376, words|-0.09774209558963776, is|0.001479415688663721, this|-0.017943423241376877, a|0.01949015073478222, night|-0.013521533459424973, game|0.04380181059241295	yes	yes	1	187496
in|0.06562859565019608, not|0.03781777247786522, a|-0.017588188871741295, lot|0.035547077655792236, of|-0.004603680223226547, words|0.07446981221437454, is|0.007593404967337847, the|0.008017835207283497, child|-0.03139810636639595, wearing|-0.05094953626394272, shoes|0.01819806545972824	ketchup	no	0	294035
in|-0.10924217104911804, not|-0.007402035407721996, a|0.0012567973462864757, lot|0.1098925918340683, of|0.005942372139543295, words|-0.39049869775772095, what|0.0773828774690628, color|0.7302930355072021, is|-0.0027868770994246006, the|0.05913291499018669, cat|-0.32908496260643005	red	calico	0	81552
in|-0.03265944868326187, not|-0.06332869827747345, a|0.00029680528677999973, lot|0.053949080407619476, of|0.0051896171644330025, words|-0.16746774315834045, how|0.12023860961198807, many|0.29702991247177124, clocks|0.09551980346441269, are|-0.0054182857275009155, shown|-0.016152996569871902	2	13	0	526756
in|-0.17179791629314423, not|-0.1286705881357193, a|0.01787501759827137, lot|-0.05274908244609833, of|0.03246879577636719, words|0.025352325290441513, where|-0.014194298535585403, is|-0.015011493116617203, the|-0.020293131470680237, sign|0.06318237632513046, pointing|-0.05011551082134247	yes	left	0	267946
in|-0.17387016117572784, not|-0.016580723226070404, a|0.023959949612617493, lot|-0.09092444181442261, of|0.04422076791524887, words|0.12688815593719482, how|-0.1388462781906128, far|-0.13401198387145996, to|-0.03198959678411484, the|0.000837019644677639	yes		0	267946
in|0.017735987901687622, not|-0.00493280403316021, a|-0.008516929112374783, lot|0.050558898597955704, of|0.010994143784046173, words|-0.12618675827980042, how|0.1608334481716156, many|0.24051734805107117, chairs|0.035764340311288834, have|-0.016964491456747055, wheels|0.006180733907967806	2	2|1	1	496099
in|0.08515255153179169, not|0.11067042499780655, a|-0.014388402923941612, lot|0.0006455002585425973, of|0.005242465995252132, words|0.14462719857692719, is|0.0034164271783083677, this|-0.004598981235176325, a|-0.014778845012187958, healthy|-0.11447621136903763, dish|0.0075996508821845055	sprinkles	no	0	383706
in|-0.0011828243732452393, not|0.0043272520415484905, a|0.0006072862888686359, lot|0.002121593337506056, of|0.000867592403665185, words|0.0013269552728161216, what|0.007094171363860369, is|0.0004908628179691732, the|-0.00040564092341810465, weather|-0.0011151762446388602, like|0.003316600574180484	smiley face	sunny	0	2529
in|0.005885593127459288, not|0.0021132524125277996, a|-0.0034500102046877146, lot|0.013444485142827034, of|0.005463550798594952, words|-0.044925838708877563, how|0.03836457431316376, many|0.06490213423967361, cars|0.009336316026747227, are|0.0020970783662050962, shown|0.0046435450203716755	3	2|1	0	2529
in|0.06630562990903854, not|0.07682579010725021, a|0.007384112104773521, lot|-0.03435077145695686, of|0.021162692457437515, words|0.029253708198666573, is|0.0068356008268892765, the|-0.0015049611683934927, computer|-0.016225900501012802, on|0.07566078752279282	mouse pad	yes	0	149222
in|-0.3207399249076843, not|-0.14791803061962128, a|0.07378249615430832, lot|-0.05678834766149521, of|0.04259130731225014, words|-0.2217087745666504, is|-0.0262112058699131, lady|0.04303497076034546, getting|0.05489001423120499, burnt|0.22751589119434357	yes	yes|no	0	66038
in|0.023990487679839134, not|0.027832897379994392, a|0.000712442328222096, lot|0.0055613708682358265, of|0.0038009723648428917, words|-0.0017719882307574153, where|0.01955793984234333, are|0.0029826287645846605, these|0.0011368263512849808, people|0.007131970953196287	electronics	library	0	298197
in|0.02104095183312893, not|0.023005567491054535, a|-0.005428008269518614, lot|0.00040651042945683, of|0.009266868233680725, words|-0.037463847547769547, where|0.016348006203770638, are|0.006279022432863712, the|-0.005646597594022751, hills|0.02831660583615303	mountains		0	159969
in|-0.23077784478664398, not|-0.09892924129962921, a|0.06137041375041008, lot|-0.0601988360285759, of|0.03669982776045799, words|-0.029790863394737244, is|0.007325469050556421, the|-0.017269082367420197, snow|0.02601061947643757, powdery|-0.012624450027942657	yes	yes	1	159969
in|-0.18491889536380768, not|-0.18565477430820465, a|0.030690807849168777, lot|-0.010834605433046818, of|0.03130373731255531, words|-0.0946786031126976, is|-0.006391121540218592, that|-0.02770567685365677, an|0.023921800777316093, arrow|0.2401813119649887	yes	yes	1	488327
in|-0.1589982956647873, not|0.012052000500261784, a|0.012018590234220028, lot|-0.06851926445960999, of|0.05433231219649315, words|-0.05783168971538544, are|-0.01434355229139328, the|-0.011429107747972012, bananas|-0.05385223776102066, peeled|-0.01061925571411848	yes	no	0	407574
in|-0.23570522665977478, not|-0.09225145727396011, a|0.045028120279312134, lot|-0.08599082380533218, of|0.05560962110757828, words|0.1043563038110733, what|-0.2662409842014313, is|0.005372798070311546, he|0.03126370906829834, doing|0.036966271698474884	yes	skateboarding	0	477906
in|-0.18125757575035095, not|-0.005988381803035736, a|0.016723550856113434, lot|-0.05449897050857544, of|0.036339957267045975, words|-0.013858601450920105, is|0.004190683364868164, this|-0.021125562489032745, person|-0.013819276355206966, dancing|-0.1498103141784668	yes	no	0	477906
in|-0.17479655146598816, not|-0.04833221435546875, a|0.0158983264118433, lot|-0.04962680861353874, of|0.05076112970709801, words|-0.11422788351774216, can|0.01704653538763523, you|-0.056171633303165436, eat|-0.059173617511987686, outside|0.05523829162120819	yes	yes	1	105786
in|-0.0030921236611902714, not|0.010562420822679996, a|0.0007846782682463527, lot|-0.0032184317242354155, of|0.0009609878761693835, words|0.031471338123083115, what|0.0018368229502812028, animals|0.0009378581307828426, are|0.00019072371651418507, these|-0.0007666090968996286	collar	cats	0	42576
in|-0.17135897278785706, not|-0.1031637042760849, a|0.027962349355220795, lot|-0.066010020673275, of|0.055190421640872955, words|-0.09131698310375214, where|-0.03714868798851967, is|-0.01748596504330635, the|0.010430211201310158, dog|-0.036954864859580994	yes		0	523403
in|0.25448349118232727, not|-0.07100429385900497, a|-0.021195625886321068, lot|0.08053447306156158, of|-0.02874012291431427, words|0.42406153678894043, where|0.088387131690979, is|0.023191537708044052, the|-0.02880890667438507, players|0.05329855903983116	bank of america		0	332096
in|-0.11706970632076263, not|-0.11586325615644455, a|0.03489968180656433, lot|-0.01186290942132473, of|0.06315971165895462, words|-0.08795610815286636, is|-0.008116960525512695, there|0.041373975574970245, a|0.005511369556188583, dispenser|0.36812373995780945	yes	yes|no	1	318722
in|-0.22726133465766907, not|-0.061232637614011765, a|0.02202349714934826, lot|-0.06701751053333282, of|0.07651760429143906, words|-0.007236508186906576, is|0.01554818358272314, the|-0.007654104381799698, window|0.012013743631541729, open|0.13058704137802124	yes	yes	1	441072
in|-0.148355633020401, not|0.009106121025979519, a|0.019217275083065033, lot|-0.03077937476336956, of|0.06854984164237976, words|-0.0973450317978859, is|0.0006152390269562602, the|-0.01642070710659027, bed|0.08098891377449036, made|0.104698546230793	yes	yes	1	137321
in|-0.006490049418061972, not|0.01109035313129425, a|0.004304796457290649, lot|-0.0007512493757531047, of|0.0043693529441952705, words|-0.03829188272356987, what|0.034893304109573364, is|0.0015443257289007306, he|0.007862676866352558, doing|0.0711289569735527	jumping	skateboarding	0	10023
in|-0.18311133980751038, not|-0.18183286488056183, a|0.03810229152441025, lot|-0.02930932678282261, of|0.02653040736913681, words|-0.12395898252725601, is|-0.011271419003605843, the|-0.004197173286229372, bear|-0.09194809198379517, loved|0.4131079912185669	yes	yes	1	379101
in|0.035328421741724014, not|0.04456491395831108, a|-0.009504317305982113, lot|-0.0014480261597782373, of|0.007969509810209274, words|0.012470534071326256, is|0.0014885979471728206, her|0.002846819581463933, chair|-0.027439724653959274, green|0.04194209352135658	keyboard	no	0	80714
in|0.04012288153171539, not|0.053598131984472275, a|-0.002100749406963587, lot|-0.004218893125653267, of|0.007220250554382801, words|0.029666248708963394, is|0.0026257445570081472, the|-0.0013102204538881779, laptop|-0.007280713878571987, open|-0.007546503096818924	mouse pad	yes	0	80714
in|0.004081841558218002, not|0.011827679350972176, a|0.0013615897623822093, lot|0.01430375687777996, of|-0.0014743454521521926, words|0.030495649203658104, where|-0.0006458321586251259, is|0.004667813424021006, the|0.008017810992896557, zucchini|-0.02080073580145836	sauce		0	67833
in|-0.19049133360385895, not|0.12210948765277863, a|-0.01215800829231739, lot|-0.09627459943294525, of|0.08034992963075638, words|0.012229950167238712, is|0.014280104078352451, the|-0.002106036990880966, cat|-0.040765903890132904, sleeping|-0.024581018835306168	yes	yes	1	81552
in|0.005186803173273802, not|0.05142366513609886, a|0.02118336781859398, lot|-0.02746753580868244, of|0.01421161089092493, words|0.07491876929998398, what|0.029231248423457146, time|-0.07134509831666946, is|0.009657023474574089, it|0.023639565333724022	clock	5:40	0	2529
in|-0.20947402715682983, not|0.029754098504781723, a|0.026079406961798668, lot|-0.058769434690475464, of|0.04458918422460556, words|-0.03121039643883705, is|0.0014593726955354214, it|-0.007729245349764824, raining|-0.056356415152549744	yes	no	0	483013
in|-0.17013707756996155, not|-0.07858956605195999, a|0.02664334885776043, lot|-0.04288088530302048, of|0.048764463514089584, words|0.03621356934309006, how|-0.2535359561443329, many|0.029434289783239365, buses|0.06423890590667725	yes	1	0	197130
in|0.0034928082022815943, not|0.03198404237627983, a|0.004071257542818785, lot|-0.01606200449168682, of|0.015588328242301941, words|0.007958942092955112, how|0.05585603415966034, many|-0.025281790643930435, cats|0.05075421929359436	cat	2	0	42576
in|-9.977023000828922e-05, not|0.007132912054657936, a|-0.0006656934274360538, lot|0.003309668507426977, of|-0.0005531921051442623, words|0.00807689968496561, is|0.000285145768430084, it|0.0008590913494117558, snowing|-0.0015268158167600632	walk	yes	0	106900
in|-0.058946505188941956, not|-0.3418189287185669, a|0.06836865097284317, lot|0.04895095154643059, of|-0.11711421608924866, words|-0.19110800325870514, did|-0.06073390692472458, he|0.020763125270605087, fall|0.09551047533750534	no	no	1	10023
in|-0.02531612664461136, not|0.02755093201994896, a|0.009946944192051888, lot|0.02987145259976387, of|0.009032334201037884, words|-0.07437112927436829, what|0.06162206456065178, color|0.2685181200504303, is|0.012025072239339352, the|0.0028135189786553383, shirt|-0.010004030540585518, off|-0.0026646293699741364, the|-0.0010633954079821706, surfer|-0.012505309656262398, with|-0.017811354249715805, the|-0.0022683467250317335, yellow|0.008623993024230003, surfboard|-0.0023355334997177124	red	green	0	315249
in|-0.05987727269530296, not|0.019398661330342293, a|0.02177334949374199, lot|0.016495980322360992, of|0.008008290082216263, words|0.0019092513248324394, based|0.06475076079368591, on|-0.0023882179521024227, the|-0.005036645568907261, desktop|0.0502471998333931, what|0.10477069020271301, could|0.10284072160720825, be|0.0011753425933420658, that|0.001605325611308217, person's|0.03267408534884453, favorite|0.09133337438106537, sport|0.20451723039150238	music	skiing	0	89359
in|-0.15640398859977722, not|-0.1450246125459671, a|0.04458609223365784, lot|-0.046860553324222565, of|0.014985943213105202, words|-0.0994788110256195, do|-0.035062551498413086, you|-7.526640547439456e-05, the|-0.006252489052712917, owner|0.013678651303052902, of|0.009098770096898079, this|-0.01758303865790367, desk|0.04384082183241844, is|-0.01231321133673191, a|0.058197423815727234, heavy|0.13151325285434723, computer|-0.06397747248411179, user|-0.000537320040166378	yes	yes	1	89359
in|0.05045485123991966, not|-0.20216460525989532, a|0.02277490682899952, lot|0.04209838807582855, of|-0.021606238558888435, words|-0.16810907423496246, does|-0.020659204572439194, this|0.009441545233130455, woman|0.017358528450131416, have|-0.009196478873491287, her|0.010744627565145493, pants|0.07880356907844543, pulled|0.03760269284248352, all|0.22503523528575897, the|0.01066027581691742, way|0.02192855253815651, up|-0.01602296158671379	no	no	1	500019
in|-0.15147265791893005, not|-0.10238958895206451, a|0.06059712916612625, lot|-0.026761826127767563, of|0.009966585785150528, words|-0.04761897772550583, did|-0.0472874753177166, the|-0.037094198167324066, contrails|0.2461208552122116, come|0.03390154987573624, from|0.0011578159173950553, the|-0.003377279732376337, plane|0.010882193222641945, in|-0.002008972689509392, the|0.031668368726968765, picture|-0.021310482174158096	yes	no	0	511713
in|-0.13843125104904175, not|-0.20744961500167847, a|0.0424191951751709, lot|-0.03236403316259384, of|0.030195437371730804, words|-0.24403929710388184, are|0.007036762312054634, there|0.06473132222890854, a|0.08926498144865036, lot|0.00405986187979579, of|0.03401707485318184, people|-0.06174556910991669, in|-0.04835130646824837, the|-0.01431715115904808, bus|0.09007156640291214, window|0.09533113986253738	yes	yes	1	274083
in|-0.017687467858195305, not|0.036404695361852646, a|0.0035117235966026783, lot|0.016937218606472015, of|0.0017031875904649496, words|0.07319913804531097, is|0.00343090808019042, the|0.0025502508506178856, stop|-0.026599716395139694, sign|0.030807634815573692, located|0.00441887928172946, at|0.0067287348210811615, a|-0.008157865144312382, street|0.01885308139026165, corner|-0.0019718208350241184	stop	yes	0	199339
in|0.0012938068248331547, not|0.010162175633013248, a|0.003913037944585085, lot|0.002235324354842305, of|0.0005121222930029035, words|0.017705004662275314, which|0.005896758288145065, way|-0.011229533702135086, is|-0.0003302301629446447, the|-0.0007714162929914892, man|0.0036486017052084208, with|-0.0008761847857385874, the|0.00047084977268241346, suitcase|0.0004053909215144813, going|0.006364048458635807	mail	left	0	555217
in|-0.06477953493595123, not|0.27082833647727966, a|-0.030392082408070564, lot|-0.07857227325439453, of|0.06110142171382904, words|0.14233222603797913, are|-0.014274843037128448, all|-0.2410736083984375, the|0.00047181895934045315, men|0.0038811827544122934, wearing|0.01989024505019188, the|-0.012380331754684448, same|0.022421952337026596, color|-0.015466416254639626, shirts|-0.06545193493366241	yes	yes|no	1	73199
in|0.019543379545211792, not|-0.0007399364258162677, a|-0.006979329977184534, lot|0.005235517397522926, of|0.001170437317341566, words|-0.0014272751286625862, what|-0.0019042540807276964, is|0.0014739974867552519, the|0.0033705318346619606, guy|-0.0025173125322908163, in|0.005021939054131508, the|0.0007203652639873326, green|0.016246816143393517, suit|-0.0064747813157737255, wearing|0.01834205724298954	pepsi		0	274083
in|-0.026637814939022064, not|-0.018665453419089317, a|0.02147400937974453, lot|0.0074652195908129215, of|-0.006436995230615139, words|0.0020371724385768175, what|0.10351040959358215, company|-0.033457983285188675, name|0.0854731872677803, is|-0.00963571760803461, written|0.04485561326146126, on|0.006301483139395714, the|-0.01330830343067646, train's|0.00973600335419178, side|0.0011404327815398574	subway		0	53606
in|0.01849846914410591, not|-0.00257654651068151, a|-0.0032746847718954086, lot|0.02295178361237049, of|-0.001023279270157218, words|-0.0383882038295269, what|0.13325321674346924, two|0.02979324758052826, colors|0.02651900053024292, are|0.004398315213620663, on|-0.007947788573801517, the|0.0018870533676818013, wii|-0.01911560818552971, steering|-0.019309548661112785, wheel|0.019546467810869217	free	white and blue	0	570185
in|0.025132449343800545, not|0.025627924129366875, a|-0.00309459725394845, lot|0.026430655270814896, of|0.006974633317440748, words|-0.044681649655103683, how|0.06920265406370163, many|0.0942901223897934, slices|0.049384597688913345, was|-0.014346428215503693, the|0.00041023382800631225, pizza|-3.922265022993088e-06, cut|0.03788432106375694, into|0.007960963994264603, to|0.0054793949238955975	4	8	0	234499
in|0.010432085022330284, not|0.015140066854655743, a|-0.007565749809145927, lot|0.014859873801469803, of|0.00414655776694417, words|-0.061357010155916214, what|0.03942044824361801, kind|0.05487754940986633, of|0.0018454359378665686, animals|0.02643645368516445, are|0.01815895549952984, on|0.004430678673088551, the|0.005638651084154844, beach|-0.02150607854127884	swans		0	1103
in|-0.07058632373809814, not|0.27466100454330444, a|-0.02036670222878456, lot|-0.09193673729896545, of|0.061402857303619385, words|0.17819319665431976, are|-0.016475658863782883, all|-0.25047895312309265, the|-0.002871250966563821, men|0.001838757423684001, wearing|0.002852876204997301, the|-0.007746784947812557, same|-0.0362190417945385, tie|0.0020414679311215878	yes	no	0	73199
in|-0.0195312462747097, not|-0.009293938986957073, a|0.0053166053257882595, lot|-0.0007252899813465774, of|0.003998946864157915, words|-0.041438065469264984, what|0.012444775551557541, is|0.011258067563176155, the|-0.008535155095160007, color|0.08805039525032043, of|0.001148762064985931, the|-0.00026853050803765655, man's|9.732175385579467e-05, shirt|0.0238453671336174	blue	blue	1	132644
in|0.08361109346151352, not|0.062395334243774414, a|-0.01955629698932171, lot|0.0600009560585022, of|0.006724362727254629, words|0.03416895866394043, what|0.09418617933988571, type|0.060025252401828766, of|0.016681713983416557, food|0.04842237010598183, is|-0.004483026918023825, on|0.037093598395586014, the|0.012266435660421848, plate|-0.022339114919304848	cheese	pizza	0	562906
in|-0.04801604896783829, not|0.11995384097099304, a|0.00896209292113781, lot|0.049572061747312546, of|0.034182317554950714, words|-0.19143043458461761, what|0.1328483372926712, material|0.25489217042922974, is|0.015132879838347435, the|-0.0035246654879301786, plate|0.052364252507686615, made|-0.03473467007279396, out|0.07706531137228012, of|0.013057485222816467	paper	paper	1	562906
in|0.03257345035672188, not|0.017104465514421463, a|-0.01427336223423481, lot|0.03244471549987793, of|0.00524577870965004, words|-0.06447254121303558, how|0.10555510222911835, many|0.17981107532978058, american|0.027884766459465027, flags|-0.0823635682463646, are|0.0008421667735092342, on|-0.021481452509760857, the|-0.0017460569506511092, truck|-0.007568899542093277	2	2	1	361521
in|0.02604169026017189, not|0.031487300992012024, a|0.0008268725359812379, lot|0.008159353397786617, of|0.008068282157182693, words|-0.04779613018035889, what|0.012166529893875122, type|0.002996860072016716, of|-0.0005575232207775116, chair|0.019368993118405342, is|-0.005896529648452997, in|0.0049867997877299786, the|0.001249824883416295, foreground|-0.005565077066421509	books		0	129566
in|0.00361136207357049, not|0.010254288092255592, a|-0.003376742359250784, lot|0.00221314188092947, of|0.0021119643934071064, words|-0.005779298488050699, what|0.013200968503952026, type|0.0072602625004947186, of|0.0036823665723204613, markings|-0.004644335247576237, does|0.0013471143320202827, the|-0.001005226862616837, cat|0.003517755074426532, have|0.008584253489971161	color	black and white|calico	0	561599
in|-0.069122314453125, not|-0.12055626511573792, a|0.06544120609760284, lot|-0.03200473636388779, of|0.01623728685081005, words|0.0004263739101588726, why|-0.15873295068740845, is|0.0038604354485869408, this|-0.011998273432254791, girl|-0.046262264251708984, walking|0.00029145192820578814, on|-0.012100388295948505, train|-0.015253759920597076, tracks|0.04276803135871887	yes		0	456239
in|0.006184161175042391, not|0.018361588940024376, a|-0.007271117530763149, lot|0.03258676454424858, of|0.009118795394897461, words|-0.0910436362028122, how|0.08758537471294403, many|0.1405601054430008, signs|0.039037227630615234, are|0.006548343226313591, in|0.004842441063374281, this|-0.006901879794895649, picture|0.001106427749618888	3	3	1	199339
in|0.03011225536465645, not|0.014873182401061058, a|-0.013806886039674282, lot|0.02753826603293419, of|0.003077144268900156, words|-0.049564044922590256, how|0.0974641665816307, many|0.151976078748703, suitcases|0.034709036350250244, are|-0.018606707453727722, on|-0.0076643661595880985, the|0.008440865203738213, carts|0.009001650847494602	2	2	1	126272
in|0.007286155130714178, not|0.05383117124438286, a|4.1663588490337133e-05, lot|0.0007088245474733412, of|0.0054725538939237595, words|-0.010715636424720287, what|0.07114934921264648, is|0.002915922785177827, the|0.0016932551516219974, meat|-0.010919811204075813, in|0.00318753719329834, this|-0.003479883074760437, dish|0.004678903613239527	beans	beef|steak	0	99053
in|0.0030644445214420557, not|-0.006107872352004051, a|-0.007018252741545439, lot|0.043265849351882935, of|0.011233280412852764, words|-0.1574435532093048, how|0.1519404649734497, many|0.17889831960201263, men|0.03766161575913429, are|-0.01889643445611, wearing|0.07941462099552155, a|0.00015176570741459727, hat|-0.022745508700609207	1	1	1	73199
in|0.011183713562786579, not|0.025718070566654205, a|-0.0038011791184544563, lot|0.009429982863366604, of|0.0017221970483660698, words|0.007240137550979853, does|0.003748596180230379, the|0.0014762849314138293, man|0.0029488173313438892, know|-0.010407504625618458, how|0.0077008758671581745, to|-0.003917998634278774, cook|0.02426517754793167	potatoes	yes	0	132644
in|0.005635334178805351, not|-0.0009296820499002934, a|0.001667103380896151, lot|0.004760698415338993, of|-0.00030482420697808266, words|0.00422672787681222, what|0.02372516319155693, is|0.001786655280739069, being|0.0017733752029016614, added|0.005303453654050827, to|0.0029535365756601095, the|1.7018366634147242e-05, bowl|0.0020330629777163267	food	carrots	0	132644
in|-0.16090631484985352, not|-0.1836654245853424, a|0.0470508448779583, lot|-0.02913861908018589, of|0.042494844645261765, words|-0.18758216500282288, is|-0.011521192267537117, any|0.07266592234373093, one|0.16760079562664032, of|0.025080014020204544, these|-0.019807685166597366, a|-0.0015446001198142767, tv|-0.014651117846369743	yes	no	0	89359
in|0.00802355445921421, not|-0.008703561499714851, a|-0.005291024222970009, lot|0.03067680262029171, of|0.004077970050275326, words|-0.08749154955148697, how|0.09682603925466537, many|0.19008581340312958, bottles|-0.03459785133600235, are|0.0013416233705356717, on|-0.0070695169270038605, the|0.004766251891851425, table|-0.021218398585915565	2	3|4	0	198492
in|-0.015907438471913338, not|-0.32337403297424316, a|0.030928142368793488, lot|0.04390907287597656, of|-0.0452168807387352, words|-0.20693570375442505, do|0.0553678460419178, the|0.004615311976522207, trees|0.14297807216644287, have|8.119235280901194e-05, leaves|0.2762663960456848, on|-0.03465781733393669, them|0.020732704550027847	no	no	1	152333
in|-0.0033527128398418427, not|-0.0010193849448114634, a|0.0003808865731116384, lot|0.011552521027624607, of|0.0036937990225851536, words|-0.049268174916505814, what|0.028220204636454582, colors|0.13710448145866394, is|0.0047091213054955006, the|0.0019272012868896127, graffiti|0.0029161041602492332, painted|0.01238754577934742, in|-0.006949256639927626	white	red and black	0	53606
in|0.020512761548161507, not|0.008983437903225422, a|-0.009681426919996738, lot|0.01884462870657444, of|0.007235012482851744, words|-0.05178104341030121, how|0.06251847743988037, many|0.11022817343473434, people|0.008445128798484802, waiting|-0.014392845332622528, on|-0.008684041909873486, the|-0.004019032698124647, train|-0.01618047058582306	2	0	0	53606
in|0.01820285990834236, not|0.06497620046138763, a|-0.007202980574220419, lot|-0.0037336167879402637, of|0.014366253279149532, words|0.09874380379915237, is|0.0029645219910889864, the|-0.005141896661370993, wii|0.056894779205322266, ready|-0.000853882753290236, for|0.011245169676840305, game|0.06564042717218399, play|0.07708992809057236	wii	yes|no	0	570185
in|0.015536387450993061, not|0.007194978184998035, a|-0.006625174079090357, lot|0.02277740277349949, of|0.006965224165469408, words|-0.05970116704702377, how|0.06052267551422119, many|0.10158077627420425, people|0.007969879545271397, are|0.0002526422613300383, in|-0.010521957650780678, this|-0.005048122722655535, picture|-0.0017899570520967245	4	2	0	93434
in|0.005871464032679796, not|-0.01793481595814228, a|-0.008060271851718426, lot|0.04084740951657295, of|0.009902958758175373, words|-0.15461501479148865, how|0.11500539630651474, many|0.2145918905735016, birds|0.017155421897768974, are|0.010403581894934177, in|-0.0011532596545293927, the|0.004042161162942648, picture|-0.0031958194449543953	2	1	0	572017
in|0.041384901851415634, not|0.05704095959663391, a|-0.007225957233458757, lot|0.0283115915954113, of|0.011052795685827732, words|-0.03929418325424194, how|0.07714659720659256, many|0.0469462051987648, chairs|0.032699570059776306, are|-0.009381452575325966, in|0.010393047705292702, this|0.014719576574862003, photo|0.005078933201730251	4	5|6|7	0	129566
in|0.027018627151846886, not|0.11594896763563156, a|-0.015340607613325119, lot|0.0368184894323349, of|0.026037629693746567, words|-0.09675925970077515, what|0.09236665070056915, material|0.05634508654475212, are|0.02093741111457348, the|-0.001632732804864645, chairs|0.02377098985016346, made|0.0333646722137928, of|0.04385428875684738	plastic	plastic	1	106909
in|0.028591789305210114, not|0.050659291446208954, a|-0.011214181780815125, lot|0.01092530693858862, of|0.007506570778787136, words|0.006019154563546181, where|0.011271225288510323, are|-0.0009486903436481953, the|0.0013644327409565449, people|0.0011438438668847084, seated|-0.019912052899599075, in|0.004313749726861715, chairs|0.01111070066690445	water		0	106909
in|-0.04160473495721817, not|0.040233295410871506, a|0.011126214638352394, lot|0.005811930634081364, of|0.015973150730133057, words|-0.16171985864639282, what|0.04291703552007675, kind|0.09262862801551819, of|-0.017216205596923828, field|0.08838944137096405, are|0.004794319160282612, they|-0.004195712972432375, on|0.12168807536363602	grass	baseball|baseball field	0	118260
in|0.02701081708073616, not|0.000500155845656991, a|0.0012964213965460658, lot|-0.013111543841660023, of|0.0031285511795431376, words|0.03386186063289642, what|0.04216574504971504, is|0.0011355034075677395, hanging|-0.004942207597196102, over|0.014070585370063782, the|0.0037165239918977022, man's|0.0032213861122727394, shirt|-0.023787982761859894	eyes	hair	0	82157
in|0.023979932069778442, not|-0.0018947975477203727, a|-0.004621558822691441, lot|-0.0013351314701139927, of|0.0026784357614815235, words|0.007755019702017307, what|0.03487176448106766, is|-0.004659692291170359, she|0.0004851995036005974, holding|0.004872070625424385, on|-0.012457640841603279, her|0.005268794018775225, hand|0.03136802092194557	mouth	umbrella	0	456239
in|-0.023525532335042953, not|-0.007727053947746754, a|0.022605065256357193, lot|0.05240372568368912, of|0.013578591868281364, words|-0.10716384649276733, what|0.09760730713605881, color|0.45528995990753174, is|0.022669373080134392, the|0.015624537132680416, dog's|-0.006998472847044468, face|0.04255293309688568	white	white	1	32892
in|0.1267934888601303, not|0.16695378720760345, a|-0.017024358734488487, lot|0.03815334662795067, of|0.016677221283316612, words|-0.020472772419452667, what|0.22492241859436035, are|-0.009060117416083813, the|-0.0205363929271698, carts|0.021233828738331795, used|-0.06529878824949265, for|-0.07479530572891235	luggage	luggage	1	126272
